SA32023_V1_00_usual_residence_address,SA32023_V1_00_NAME_usual_residence_address,SA32023_V1_00_NAME_ASCII_usual_residence_address,SA32023_V1_00_educational_institution_address,SA32023_V1_00_NAME_educational_institution_address,SA32023_V1_00_NAME_ASCII_educational_institution_address,2018_Study_at_home,2018_Drive_a_car_truck_or_van,2018_Passenger_in_a_car_truck_or_van,2018_Bicycle,2018_Walk_or_jog,2018_School_bus,2018_Public_bus,2018_Train,2018_Ferry,2018_Other,2018_Total_stated,2023_Study_at_home,2023_Drive_a_car_truck_or_van,2023_Passenger_in_a_car_truck_or_van,2023_Bicycle,2023_Walk_or_jog,2023_School_bus,2023_Public_bus,2023_Train,2023_Ferry,2023_Other,2023_Total_stated
50170,Whangarei District West,Whangarei District West,50180,Kamo,Kamo,-999,-999,150,-999,-999,30,-999,-999,-999,-999,189,-999,9,156,-999,-999,21,-999,-999,-999,-999,192
50170,Whangarei District West,Whangarei District West,50190,Tikipunga,Tikipunga,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
50170,Whangarei District West,Whangarei District West,50200,Whangarei District South,Whangarei District South,-999,-999,6,-999,-999,63,-999,-999,-999,-999,72,-999,-999,9,-999,-999,51,-999,-999,-999,-999,60
50170,Whangarei District West,Whangarei District West,50220,Whau Valley,Whau Valley,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
50170,Whangarei District West,Whangarei District West,50230,Kensington (Whangarei District),Kensington (Whangarei District),-999,-999,36,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,39,-999,-999,-999,-999,-999,-999,-999,39
50170,Whangarei District West,Whangarei District West,50240,Whangārei Centre,Whangarei Centre,-999,33,111,-999,-999,138,-999,-999,-999,-999,285,-999,39,162,-999,-999,126,6,-999,-999,-999,333
50170,Whangarei District West,Whangarei District West,50270,Horahora,Horahora,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
50170,Whangarei District West,Whangarei District West,50280,Maunu,Maunu,-999,-999,123,-999,-999,45,-999,-999,-999,-999,177,-999,-999,129,-999,9,27,-999,-999,-999,-999,168
50170,Whangarei District West,Whangarei District West,50290,Raumanga-Port Whangārei,Raumanga-Port Whangarei,-999,66,9,-999,-999,-999,-999,-999,-999,-999,75,-999,48,6,-999,-999,-999,-999,-999,-999,-999,60
50170,Whangarei District West,Whangarei District West,51150,Auckland City Centre,Auckland City Centre,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,6,-999,-999,9,-999,-999,-999,-999,-999,15
50170,Whangarei District West,Whangarei District West,51570,Onehunga,Onehunga,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
50180,Kamo,Kamo,50100,Kerikeri Rural,Kerikeri Rural,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50180,Kamo,Kamo,50140,Whangarei District North,Whangarei District North,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,30
50180,Kamo,Kamo,50160,Whangarei District East,Whangarei District East,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,27,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,36
50180,Kamo,Kamo,50170,Whangarei District West,Whangarei District West,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,33,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,27
50180,Kamo,Kamo,50180,Kamo,Kamo,147,6,543,24,309,12,-999,-999,-999,-999,1041,231,15,570,21,276,15,-999,-999,-999,6,1137
50180,Kamo,Kamo,50190,Tikipunga,Tikipunga,-999,-999,30,-999,6,-999,-999,-999,-999,-999,42,-999,-999,48,-999,-999,12,-999,-999,-999,-999,69
50180,Kamo,Kamo,50220,Whau Valley,Whau Valley,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,45,-999,-999,-999,-999,-999,-999,-999,45
50180,Kamo,Kamo,50230,Kensington (Whangarei District),Kensington (Whangarei District),-999,-999,66,-999,-999,-999,-999,-999,-999,-999,69,-999,12,81,-999,-999,6,-999,-999,-999,-999,102
50180,Kamo,Kamo,50240,Whangārei Centre,Whangarei Centre,-999,36,180,-999,-999,57,9,-999,-999,9,300,-999,48,243,-999,6,30,39,-999,-999,-999,375
50180,Kamo,Kamo,50270,Horahora,Horahora,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
50180,Kamo,Kamo,50280,Maunu,Maunu,-999,-999,12,-999,-999,30,-999,-999,-999,-999,42,-999,-999,9,-999,-999,30,-999,-999,-999,-999,42
50180,Kamo,Kamo,50290,Raumanga-Port Whangārei,Raumanga-Port Whangarei,-999,75,15,-999,-999,-999,-999,-999,-999,-999,99,-999,69,24,-999,-999,-999,-999,-999,-999,-999,96
50180,Kamo,Kamo,51150,Auckland City Centre,Auckland City Centre,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9
50180,Kamo,Kamo,51230,Grafton,Grafton,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
50180,Kamo,Kamo,51570,Onehunga,Onehunga,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18
50190,Tikipunga,Tikipunga,50090,Far North District Other,Far North District Other,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50190,Tikipunga,Tikipunga,50140,Whangarei District North,Whangarei District North,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15
50190,Tikipunga,Tikipunga,50160,Whangarei District East,Whangarei District East,-999,-999,36,-999,-999,-999,-999,-999,-999,-999,39,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,27
50190,Tikipunga,Tikipunga,50170,Whangarei District West,Whangarei District West,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,21
50190,Tikipunga,Tikipunga,50180,Kamo,Kamo,-999,-999,162,12,24,33,-999,-999,-999,6,240,-999,-999,186,-999,21,27,9,-999,-999,-999,255
50190,Tikipunga,Tikipunga,50190,Tikipunga,Tikipunga,96,-999,102,6,102,-999,-999,-999,-999,-999,309,126,-999,129,6,69,12,-999,-999,-999,-999,354
50190,Tikipunga,Tikipunga,50200,Whangarei District South,Whangarei District South,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12
50190,Tikipunga,Tikipunga,50220,Whau Valley,Whau Valley,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,30,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,27
50190,Tikipunga,Tikipunga,50230,Kensington (Whangarei District),Kensington (Whangarei District),-999,6,66,-999,-999,-999,-999,-999,-999,-999,78,-999,-999,66,-999,-999,-999,-999,-999,-999,-999,72
50190,Tikipunga,Tikipunga,50240,Whangārei Centre,Whangarei Centre,-999,21,213,-999,6,24,9,-999,-999,6,279,-999,30,183,-999,-999,15,24,-999,-999,6,261
50190,Tikipunga,Tikipunga,50270,Horahora,Horahora,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
50190,Tikipunga,Tikipunga,50280,Maunu,Maunu,-999,-999,9,-999,-999,15,-999,-999,-999,-999,24,-999,-999,6,-999,-999,33,-999,-999,-999,-999,39
50190,Tikipunga,Tikipunga,50290,Raumanga-Port Whangārei,Raumanga-Port Whangarei,-999,54,18,-999,-999,-999,6,-999,-999,-999,84,-999,42,6,-999,-999,-999,-999,-999,-999,-999,48
50190,Tikipunga,Tikipunga,50300,Onerahi,Onerahi,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
50190,Tikipunga,Tikipunga,51150,Auckland City Centre,Auckland City Centre,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50200,Whangarei District South,Whangarei District South,50160,Whangarei District East,Whangarei District East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50200,Whangarei District South,Whangarei District South,50170,Whangarei District West,Whangarei District West,-999,-999,9,-999,-999,9,-999,-999,-999,-999,18,-999,-999,21,-999,-999,6,-999,-999,-999,-999,30
50200,Whangarei District South,Whangarei District South,50180,Kamo,Kamo,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
50200,Whangarei District South,Whangarei District South,50200,Whangarei District South,Whangarei District South,69,-999,132,-999,12,159,-999,-999,-999,-999,381,90,6,138,-999,18,123,-999,-999,-999,-999,384
50200,Whangarei District South,Whangarei District South,50230,Kensington (Whangarei District),Kensington (Whangarei District),-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15
50200,Whangarei District South,Whangarei District South,50240,Whangārei Centre,Whangarei Centre,-999,12,60,-999,-999,57,-999,-999,-999,-999,135,-999,12,69,-999,-999,36,-999,-999,-999,-999,117
50200,Whangarei District South,Whangarei District South,50280,Maunu,Maunu,-999,-999,9,-999,-999,9,-999,-999,-999,-999,18,-999,-999,12,-999,-999,9,-999,-999,-999,-999,24
50280,Maunu,Maunu,50100,Kerikeri Rural,Kerikeri Rural,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50200,Whangarei District South,Whangarei District South,50290,Raumanga-Port Whangārei,Raumanga-Port Whangarei,-999,27,12,-999,-999,-999,-999,-999,-999,-999,39,-999,12,9,-999,-999,-999,-999,-999,-999,-999,24
50200,Whangarei District South,Whangarei District South,50310,Bream Bay,Bream Bay,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
50200,Whangarei District South,Whangarei District South,51150,Auckland City Centre,Auckland City Centre,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50210,Otangarei,Otangarei,50180,Kamo,Kamo,-999,-999,24,-999,9,-999,-999,-999,-999,-999,39,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,24
50210,Otangarei,Otangarei,50190,Tikipunga,Tikipunga,-999,-999,15,-999,9,-999,-999,-999,-999,-999,27,-999,-999,24,-999,18,9,-999,-999,-999,-999,57
50210,Otangarei,Otangarei,50210,Otangarei,Otangarei,18,-999,-999,-999,21,-999,-999,-999,-999,-999,45,30,-999,9,-999,6,-999,-999,-999,-999,-999,45
50210,Otangarei,Otangarei,50220,Whau Valley,Whau Valley,-999,-999,18,-999,15,-999,-999,-999,-999,-999,36,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,33
50210,Otangarei,Otangarei,50230,Kensington (Whangarei District),Kensington (Whangarei District),-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15
50210,Otangarei,Otangarei,50240,Whangārei Centre,Whangarei Centre,-999,-999,30,-999,18,-999,6,-999,-999,-999,63,-999,-999,36,-999,-999,-999,21,-999,-999,-999,60
50210,Otangarei,Otangarei,50290,Raumanga-Port Whangārei,Raumanga-Port Whangarei,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12
50210,Otangarei,Otangarei,50300,Onerahi,Onerahi,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
50220,Whau Valley,Whau Valley,50160,Whangarei District East,Whangarei District East,-999,-999,9,-999,-999,6,-999,-999,-999,-999,12,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15
50220,Whau Valley,Whau Valley,50180,Kamo,Kamo,-999,6,69,9,27,-999,-999,-999,-999,-999,111,-999,-999,87,6,21,-999,-999,-999,-999,-999,120
50220,Whau Valley,Whau Valley,50190,Tikipunga,Tikipunga,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
50220,Whau Valley,Whau Valley,50220,Whau Valley,Whau Valley,39,-999,6,-999,12,-999,-999,-999,-999,-999,60,63,-999,18,-999,18,-999,-999,-999,-999,-999,102
50220,Whau Valley,Whau Valley,50230,Kensington (Whangarei District),Kensington (Whangarei District),-999,-999,36,-999,12,-999,-999,-999,-999,-999,57,-999,-999,30,-999,6,-999,-999,-999,-999,-999,42
50220,Whau Valley,Whau Valley,50240,Whangārei Centre,Whangarei Centre,-999,18,81,-999,21,-999,-999,-999,-999,-999,129,-999,18,60,9,21,-999,-999,-999,-999,-999,111
50220,Whau Valley,Whau Valley,50280,Maunu,Maunu,-999,-999,9,-999,-999,15,-999,-999,-999,-999,27,-999,-999,9,-999,-999,12,-999,-999,-999,-999,18
50220,Whau Valley,Whau Valley,50290,Raumanga-Port Whangārei,Raumanga-Port Whangarei,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21
50220,Whau Valley,Whau Valley,51150,Auckland City Centre,Auckland City Centre,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50230,Kensington (Whangarei District),Kensington (Whangarei District),50140,Whangarei District North,Whangarei District North,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
50230,Kensington (Whangarei District),Kensington (Whangarei District),50160,Whangarei District East,Whangarei District East,-999,-999,6,-999,-999,9,-999,-999,-999,-999,15,-999,-999,15,-999,-999,12,-999,-999,-999,-999,27
50230,Kensington (Whangarei District),Kensington (Whangarei District),50170,Whangarei District West,Whangarei District West,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12
50230,Kensington (Whangarei District),Kensington (Whangarei District),50180,Kamo,Kamo,-999,-999,48,-999,12,9,-999,-999,-999,-999,72,-999,-999,51,-999,6,9,12,-999,-999,-999,81
50230,Kensington (Whangarei District),Kensington (Whangarei District),50190,Tikipunga,Tikipunga,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12
50230,Kensington (Whangarei District),Kensington (Whangarei District),50220,Whau Valley,Whau Valley,-999,-999,18,-999,6,-999,-999,-999,-999,-999,27,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,30
50230,Kensington (Whangarei District),Kensington (Whangarei District),50230,Kensington (Whangarei District),Kensington (Whangarei District),93,-999,57,-999,12,-999,-999,-999,-999,-999,162,117,9,66,6,21,-999,-999,-999,-999,-999,219
50230,Kensington (Whangarei District),Kensington (Whangarei District),50240,Whangārei Centre,Whangarei Centre,-999,15,129,12,156,-999,-999,-999,-999,-999,318,-999,18,165,15,123,-999,-999,-999,-999,9,327
50230,Kensington (Whangarei District),Kensington (Whangarei District),50270,Horahora,Horahora,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50230,Kensington (Whangarei District),Kensington (Whangarei District),50280,Maunu,Maunu,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,24,-999,-999,12,-999,-999,24,-999,-999,-999,-999,39
50230,Kensington (Whangarei District),Kensington (Whangarei District),50290,Raumanga-Port Whangārei,Raumanga-Port Whangarei,-999,45,12,-999,-999,-999,-999,-999,-999,-999,63,-999,39,-999,-999,-999,-999,-999,-999,-999,-999,48
50230,Kensington (Whangarei District),Kensington (Whangarei District),51150,Auckland City Centre,Auckland City Centre,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9
50240,Whangārei Centre,Whangarei Centre,50160,Whangarei District East,Whangarei District East,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50240,Whangārei Centre,Whangarei Centre,50180,Kamo,Kamo,-999,-999,12,-999,-999,-999,6,-999,-999,-999,21,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,27
50240,Whangārei Centre,Whangarei Centre,50190,Tikipunga,Tikipunga,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,21
50240,Whangārei Centre,Whangarei Centre,50200,Whangarei District South,Whangarei District South,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50240,Whangārei Centre,Whangarei Centre,50220,Whau Valley,Whau Valley,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9
50240,Whangārei Centre,Whangarei Centre,50230,Kensington (Whangarei District),Kensington (Whangarei District),-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,30
50240,Whangārei Centre,Whangarei Centre,50240,Whangārei Centre,Whangarei Centre,45,9,105,6,84,-999,-999,-999,-999,-999,258,75,12,126,-999,84,-999,6,-999,-999,-999,312
50240,Whangārei Centre,Whangarei Centre,50270,Horahora,Horahora,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12
50240,Whangārei Centre,Whangarei Centre,50280,Maunu,Maunu,-999,-999,15,-999,-999,9,-999,-999,-999,-999,27,-999,-999,9,-999,-999,9,-999,-999,-999,-999,18
50240,Whangārei Centre,Whangarei Centre,50290,Raumanga-Port Whangārei,Raumanga-Port Whangarei,-999,33,9,-999,9,-999,-999,-999,-999,-999,54,-999,33,27,-999,-999,-999,-999,-999,-999,-999,63
50240,Whangārei Centre,Whangarei Centre,51150,Auckland City Centre,Auckland City Centre,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6
50250,Riverside,Riverside,50160,Whangarei District East,Whangarei District East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50250,Riverside,Riverside,50180,Kamo,Kamo,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,27,-999,-999,12,-999,-999,9,-999,-999,-999,-999,21
50250,Riverside,Riverside,50230,Kensington (Whangarei District),Kensington (Whangarei District),-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9
50250,Riverside,Riverside,50240,Whangārei Centre,Whangarei Centre,-999,12,105,-999,15,6,-999,-999,-999,-999,141,-999,6,99,-999,15,-999,-999,-999,-999,-999,123
50250,Riverside,Riverside,50250,Riverside,Riverside,36,-999,6,-999,-999,-999,-999,-999,-999,-999,45,63,-999,6,-999,-999,-999,-999,-999,-999,-999,69
50250,Riverside,Riverside,50270,Horahora,Horahora,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50250,Riverside,Riverside,50280,Maunu,Maunu,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,12,-999,-999,6,-999,-999,12,-999,-999,-999,-999,21
50250,Riverside,Riverside,50290,Raumanga-Port Whangārei,Raumanga-Port Whangarei,-999,27,6,-999,-999,-999,-999,-999,-999,-999,36,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18
50250,Riverside,Riverside,50300,Onerahi,Onerahi,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15
50260,Woodhill-Vinetown,Woodhill-Vinetown,50180,Kamo,Kamo,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18
50260,Woodhill-Vinetown,Woodhill-Vinetown,50190,Tikipunga,Tikipunga,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12
50260,Woodhill-Vinetown,Woodhill-Vinetown,50200,Whangarei District South,Whangarei District South,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50260,Woodhill-Vinetown,Woodhill-Vinetown,50230,Kensington (Whangarei District),Kensington (Whangarei District),-999,-999,30,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,27,-999,-999,-999,-999,-999,-999,-999,36
50260,Woodhill-Vinetown,Woodhill-Vinetown,50240,Whangārei Centre,Whangarei Centre,-999,6,84,-999,45,-999,-999,-999,-999,-999,144,-999,12,90,6,39,-999,-999,-999,-999,-999,153
50260,Woodhill-Vinetown,Woodhill-Vinetown,50260,Woodhill-Vinetown,Woodhill-Vinetown,45,-999,18,-999,-999,-999,-999,-999,-999,-999,66,60,-999,6,-999,-999,-999,-999,-999,-999,-999,75
50260,Woodhill-Vinetown,Woodhill-Vinetown,50270,Horahora,Horahora,-999,-999,15,-999,9,-999,-999,-999,-999,-999,24,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,27
50260,Woodhill-Vinetown,Woodhill-Vinetown,50280,Maunu,Maunu,-999,-999,24,-999,-999,6,-999,-999,-999,-999,30,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,21
50260,Woodhill-Vinetown,Woodhill-Vinetown,50290,Raumanga-Port Whangārei,Raumanga-Port Whangarei,-999,48,12,-999,6,-999,-999,-999,-999,-999,72,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,30
50260,Woodhill-Vinetown,Woodhill-Vinetown,50300,Onerahi,Onerahi,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50260,Woodhill-Vinetown,Woodhill-Vinetown,51150,Auckland City Centre,Auckland City Centre,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50270,Horahora,Horahora,50170,Whangarei District West,Whangarei District West,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6
50270,Horahora,Horahora,50180,Kamo,Kamo,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12
50270,Horahora,Horahora,50200,Whangarei District South,Whangarei District South,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
50270,Horahora,Horahora,50230,Kensington (Whangarei District),Kensington (Whangarei District),-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,-999,-999,30,-999,-999,-999,-999,-999,-999,-999,33
50270,Horahora,Horahora,50240,Whangārei Centre,Whangarei Centre,-999,9,42,-999,15,15,-999,-999,-999,-999,87,-999,6,51,-999,6,9,-999,-999,-999,-999,81
