"SA22023_V1_00","SA22023_V1_00_NAME","SA22023_V1_00_NAME_ASCII","leave_SA2","ur_address_18","edu_address_18","ur_address_23","edu_address_23"
"311900","Whataroa-Harihari","Whataroa-Harihari","0",90,90,96,96
"311900","Whataroa-Harihari","Whataroa-Harihari","1",18,30,12,36
"311900","Whataroa-Harihari","Whataroa-Harihari","total",111,123,105,129
"312001","Hokitika Valley-Otira","Hokitika Valley-Otira","0",51,51,30,30
"312001","Hokitika Valley-Otira","Hokitika Valley-Otira","1",96,-999,87,-999
"312001","Hokitika Valley-Otira","Hokitika Valley-Otira","total",144,54,117,30
"312100","Hanmer Range","Hanmer Range","0",-999,-999,9,9
"312100","Hanmer Range","Hanmer Range","1",42,-999,45,-999
"312100","Hanmer Range","Hanmer Range","total",45,-999,54,9
"312200","Amuri","Amuri","0",384,384,363,363
"312200","Amuri","Amuri","1",66,72,66,63
"312200","Amuri","Amuri","total",447,453,429,429
"312300","Hanmer Springs","Hanmer Springs","0",84,84,93,93
"312300","Hanmer Springs","Hanmer Springs","1",45,18,51,24
"312300","Hanmer Springs","Hanmer Springs","total",129,99,144,117
"312400","Upper Hurunui","Upper Hurunui","0",204,204,180,180
"312400","Upper Hurunui","Upper Hurunui","1",48,48,54,54
"312400","Upper Hurunui","Upper Hurunui","total",252,252,234,234
"312500","Parnassus","Parnassus","0",183,183,174,174
"312500","Parnassus","Parnassus","1",27,9,45,18
"312500","Parnassus","Parnassus","total",210,192,219,192
"312600","Ashley Forest","Ashley Forest","0",42,42,57,57
"312600","Ashley Forest","Ashley Forest","1",105,66,108,81
"312600","Ashley Forest","Ashley Forest","total",144,108,168,138
"312700","Omihi","Omihi","0",87,87,90,90
"312700","Omihi","Omihi","1",117,18,108,9
"312700","Omihi","Omihi","total",201,105,198,102
"312801","Balcairn","Balcairn","0",117,117,153,153
"312801","Balcairn","Balcairn","1",270,15,246,18
"312801","Balcairn","Balcairn","total",387,135,396,168
"312901","Amberley","Amberley","0",195,195,192,192
"312901","Amberley","Amberley","1",156,117,159,93
"312901","Amberley","Amberley","total",351,312,351,285
"313000","Okuku","Okuku","0",9,9,21,21
"313000","Okuku","Okuku","1",138,-999,123,-999
"313000","Okuku","Okuku","total",150,9,141,21
"313100","Ashley Gorge","Ashley Gorge","0",60,60,66,66
"313100","Ashley Gorge","Ashley Gorge","1",153,18,189,27
"313100","Ashley Gorge","Ashley Gorge","total",210,78,252,93
"313200","Oxford","Oxford","0",300,300,276,276
"313200","Oxford","Oxford","1",108,213,93,249
"313200","Oxford","Oxford","total",408,510,369,525
"313300","Starvation Hill-Cust","Starvation Hill-Cust","0",171,171,162,162
"313300","Starvation Hill-Cust","Starvation Hill-Cust","1",306,48,342,48
"313300","Starvation Hill-Cust","Starvation Hill-Cust","total",477,219,507,213
"313400","Loburn","Loburn","0",207,207,213,213
"313400","Loburn","Loburn","1",276,108,228,84
"313400","Loburn","Loburn","total",480,315,438,297
"313500","Eyrewell","Eyrewell","0",30,30,54,54
"313500","Eyrewell","Eyrewell","1",354,-999,333,-999
"313500","Eyrewell","Eyrewell","total",384,30,387,54
"313600","West Eyreton","West Eyreton","0",72,72,72,72
"313600","West Eyreton","West Eyreton","1",246,147,243,123
"313600","West Eyreton","West Eyreton","total",318,219,318,195
"313700","Ashley-Sefton","Ashley-Sefton","0",168,168,189,189
"313700","Ashley-Sefton","Ashley-Sefton","1",240,93,261,75
"313700","Ashley-Sefton","Ashley-Sefton","total",408,261,447,264
"313801","Fernside","Fernside","0",99,99,99,99
"313801","Fernside","Fernside","1",195,186,207,225
"313801","Fernside","Fernside","total",297,285,306,324
"313900","Rangiora North West","Rangiora North West","0",39,39,45,45
"313900","Rangiora North West","Rangiora North West","1",333,18,348,99
"313900","Rangiora North West","Rangiora North West","total",372,54,393,144
"314000","Kingsbury","Kingsbury","0",24,24,39,39
"314000","Kingsbury","Kingsbury","1",495,-999,399,-999
"314000","Kingsbury","Kingsbury","total",516,24,438,39
"314100","Ashgrove","Ashgrove","0",114,114,126,126
"314100","Ashgrove","Ashgrove","1",210,351,189,303
"314100","Ashgrove","Ashgrove","total",321,465,315,429
"314200","Rangiora North East","Rangiora North East","0",111,111,93,93
"314200","Rangiora North East","Rangiora North East","1",186,1521,162,1428
"314200","Rangiora North East","Rangiora North East","total",300,1635,258,1524
"314301","Oxford Estate","Oxford Estate","0",18,18,18,18
"314301","Oxford Estate","Oxford Estate","1",297,-999,264,-999
"314301","Oxford Estate","Oxford Estate","total",315,18,285,18
"314400","Rangiora Central","Rangiora Central","0",-999,-999,-999,-999
"314400","Rangiora Central","Rangiora Central","1",-999,48,-999,-999
"314400","Rangiora Central","Rangiora Central","total",-999,48,-999,-999
"314501","Rangiora South West","Rangiora South West","0",48,48,132,132
"314501","Rangiora South West","Rangiora South West","1",426,51,342,183
"314501","Rangiora South West","Rangiora South West","total",474,99,474,315
"314600","Lilybrook","Lilybrook","0",147,147,147,147
"314600","Lilybrook","Lilybrook","1",336,501,318,447
"314600","Lilybrook","Lilybrook","total",483,648,462,594
"314701","Waikuku","Waikuku","0",15,15,21,21
"314701","Waikuku","Waikuku","1",99,-999,99,-999
"314701","Waikuku","Waikuku","total",117,15,123,21
"314702","Ravenswood","Ravenswood","0",-999,-999,48,48
"314702","Ravenswood","Ravenswood","1",-999,-999,186,33
"314702","Ravenswood","Ravenswood","total",-999,-999,237,81
"314703","Waikuku Beach","Waikuku Beach","0",18,18,30,30
"314703","Waikuku Beach","Waikuku Beach","1",213,-999,219,-999
"314703","Waikuku Beach","Waikuku Beach","total",228,18,249,30
"314801","Mandeville","Mandeville","0",24,24,51,51
"314801","Mandeville","Mandeville","1",390,-999,429,24
"314801","Mandeville","Mandeville","total",417,24,477,75
"314802","Ohoka","Ohoka","0",90,90,108,108
"314802","Ohoka","Ohoka","1",294,93,288,102
"314802","Ohoka","Ohoka","total",387,186,396,210
"314900","Rangiora South East","Rangiora South East","0",51,51,72,72
"314900","Rangiora South East","Rangiora South East","1",351,54,459,45
"314900","Rangiora South East","Rangiora South East","total",402,105,531,117
"315001","Southbrook","Southbrook","0",78,78,72,72
"315001","Southbrook","Southbrook","1",87,663,87,612
"315001","Southbrook","Southbrook","total",162,738,156,681
"315100","Swannanoa-Eyreton","Swannanoa-Eyreton","0",69,69,75,75
"315100","Swannanoa-Eyreton","Swannanoa-Eyreton","1",168,288,132,288
"315100","Swannanoa-Eyreton","Swannanoa-Eyreton","total",234,357,204,363
"315200","Tuahiwi","Tuahiwi","0",21,21,42,42
"315200","Tuahiwi","Tuahiwi","1",162,105,117,147
"315200","Tuahiwi","Tuahiwi","total",183,129,156,186
"315301","Woodend","Woodend","0",210,210,330,330
"315301","Woodend","Woodend","1",315,126,360,189
"315301","Woodend","Woodend","total",525,339,690,516
"315400","Pegasus","Pegasus","0",318,318,420,420
"315400","Pegasus","Pegasus","1",282,126,444,117
"315400","Pegasus","Pegasus","total",600,441,867,540
"315500","Clarkville","Clarkville","0",72,72,63,63
"315500","Clarkville","Clarkville","1",210,126,207,135
"315500","Clarkville","Clarkville","total",282,195,273,198
"315601","Pegasus Bay","Pegasus Bay","0",9,9,24,24
"315601","Pegasus Bay","Pegasus Bay","1",138,-999,120,-999
"315601","Pegasus Bay","Pegasus Bay","total",147,9,144,24
"315700","Kaiapoi North West","Kaiapoi North West","0",45,45,45,45
"315700","Kaiapoi North West","Kaiapoi North West","1",324,21,312,33
"315700","Kaiapoi North West","Kaiapoi North West","total",369,69,357,81
"315800","Silverstream (Waimakariri District)","Silverstream (Waimakariri District)","0",21,21,36,36
"315800","Silverstream (Waimakariri District)","Silverstream (Waimakariri District)","1",63,-999,174,21
"315800","Silverstream (Waimakariri District)","Silverstream (Waimakariri District)","total",81,24,207,57
"315901","Sovereign Palms","Sovereign Palms","0",255,255,300,300
"315901","Sovereign Palms","Sovereign Palms","1",432,231,462,210
"315901","Sovereign Palms","Sovereign Palms","total",684,483,762,513
"316000","Kaiapoi West","Kaiapoi West","0",18,18,30,30
"316000","Kaiapoi West","Kaiapoi West","1",162,18,207,21
"316000","Kaiapoi West","Kaiapoi West","total",180,33,240,51
"316100","Kaiapoi Central","Kaiapoi Central","0",108,108,144,144
"316100","Kaiapoi Central","Kaiapoi Central","1",207,282,159,360
"316100","Kaiapoi Central","Kaiapoi Central","total",312,387,303,507
"316200","Kaiapoi South","Kaiapoi South","0",96,96,108,108
"316200","Kaiapoi South","Kaiapoi South","1",237,666,219,861
"316200","Kaiapoi South","Kaiapoi South","total",333,762,327,969
"316401","McLeans Island","McLeans Island","0",-999,-999,-999,-999
"316401","McLeans Island","McLeans Island","1",30,51,33,102
"316401","McLeans Island","McLeans Island","total",33,51,36,105
"316500","Paparua","Paparua","0",54,54,42,42
"316500","Paparua","Paparua","1",66,168,63,-999
"316500","Paparua","Paparua","total",120,222,108,45
"316600","Yaldhurst","Yaldhurst","0",60,60,99,99
"316600","Yaldhurst","Yaldhurst","1",273,120,354,165
"316600","Yaldhurst","Yaldhurst","total",333,177,450,261
"316700","Christchurch Airport","Christchurch Airport","0",-999,-999,-999,-999
"316700","Christchurch Airport","Christchurch Airport","1",30,141,9,102
"316700","Christchurch Airport","Christchurch Airport","total",30,141,12,105
"316800","Clearwater","Clearwater","0",-999,-999,6,6
"316800","Clearwater","Clearwater","1",126,33,129,45
"316800","Clearwater","Clearwater","total",126,36,135,54
"316900","Belfast West","Belfast West","0",15,15,48,48
"316900","Belfast West","Belfast West","1",324,-999,351,-999
"316900","Belfast West","Belfast West","total",336,18,399,48
"317000","Harewood","Harewood","0",39,39,36,36
"317000","Harewood","Harewood","1",243,135,219,135
"317000","Harewood","Harewood","total",285,174,255,174
"317100","Brooklands-Spencerville","Brooklands-Spencerville","0",9,9,21,21
"317100","Brooklands-Spencerville","Brooklands-Spencerville","1",141,-999,153,-999
"317100","Brooklands-Spencerville","Brooklands-Spencerville","total",150,12,171,21
"317201","Styx","Styx","0",39,39,30,30
"317201","Styx","Styx","1",141,30,126,66
"317201","Styx","Styx","total",183,72,159,99
"317301","Belfast East","Belfast East","0",174,174,174,174
"317301","Belfast East","Belfast East","1",255,285,321,273
"317301","Belfast East","Belfast East","total",432,462,492,447
"317400","Northwood","Northwood","0",39,39,66,66
"317400","Northwood","Northwood","1",663,42,633,48
"317400","Northwood","Northwood","total",702,81,693,114
"317501","Burnside West","Burnside West","0",42,42,51,51
"317501","Burnside West","Burnside West","1",135,348,162,354
"317501","Burnside West","Burnside West","total",177,393,210,402
"317600","Regents Park","Regents Park","0",12,12,30,30
"317600","Regents Park","Regents Park","1",270,-999,258,45
"317600","Regents Park","Regents Park","total",279,12,285,72
"317701","Russley","Russley","0",159,159,174,174
"317701","Russley","Russley","1",348,237,372,210
"317701","Russley","Russley","total",504,396,549,387
"317800","Bishopdale North","Bishopdale North","0",273,273,264,264
"317800","Bishopdale North","Bishopdale North","1",609,375,657,435
"317800","Bishopdale North","Bishopdale North","total",879,645,918,699
"317900","Casebrook","Casebrook","0",114,114,135,135
"317900","Casebrook","Casebrook","1",693,414,765,543
"317900","Casebrook","Casebrook","total",807,528,900,681
"318000","Bishopdale West","Bishopdale West","0",177,177,174,174
"318000","Bishopdale West","Bishopdale West","1",417,501,426,348
"318000","Bishopdale West","Bishopdale West","total",594,681,600,522
"318100","Templeton","Templeton","0",162,162,174,174
"318100","Templeton","Templeton","1",156,177,165,156
"318100","Templeton","Templeton","total",318,339,339,333
"318200","Islington","Islington","0",12,12,12,12
"318200","Islington","Islington","1",159,6,138,12
"318200","Islington","Islington","total",168,18,150,24
"318300","Burnside Park","Burnside Park","0",33,33,54,54
"318300","Burnside Park","Burnside Park","1",744,-999,768,-999
"318300","Burnside Park","Burnside Park","total",777,36,822,54
"318401","Marshland","Marshland","0",39,39,12,12
"318401","Marshland","Marshland","1",111,378,120,24
"318401","Marshland","Marshland","total",150,417,132,39
"318501","Avonhead North","Avonhead North","0",18,18,27,27
"318501","Avonhead North","Avonhead North","1",300,-999,366,-999
"318501","Avonhead North","Avonhead North","total",318,21,393,30
"318600","Redwood North","Redwood North","0",141,141,102,102
"318600","Redwood North","Redwood North","1",468,141,432,141
"318600","Redwood North","Redwood North","total",606,282,534,243
"318700","Broomfield","Broomfield","0",21,21,39,39
"318700","Broomfield","Broomfield","1",411,-999,477,9
"318700","Broomfield","Broomfield","total",432,24,519,51
"318800","Redwood West","Redwood West","0",54,54,69,69
"318800","Redwood West","Redwood West","1",327,78,336,75
"318800","Redwood West","Redwood West","total",384,132,402,141
"318901","Avonhead West","Avonhead West","0",24,24,21,21
"318901","Avonhead West","Avonhead West","1",381,30,456,27
"318901","Avonhead West","Avonhead West","total",402,54,477,48
"319000","Bishopdale South","Bishopdale South","0",18,18,60,60
"319000","Bishopdale South","Bishopdale South","1",411,-999,417,18
"319000","Bishopdale South","Bishopdale South","total",429,21,477,78
"319101","Islington-Hornby Industrial","Islington-Hornby Industrial","0",-999,-999,-999,-999
"319101","Islington-Hornby Industrial","Islington-Hornby Industrial","1",30,-999,33,12
"319101","Islington-Hornby Industrial","Islington-Hornby Industrial","total",33,-999,39,18
"319200","Burnside","Burnside","0",243,243,279,279
"319200","Burnside","Burnside","1",600,2019,654,2013
"319200","Burnside","Burnside","total",843,2265,930,2292
"319300","Hei Hei","Hei Hei","0",270,270,330,330
"319300","Hei Hei","Hei Hei","1",333,594,327,798
"319300","Hei Hei","Hei Hei","total",603,864,657,1128
"319400","Papanui North","Papanui North","0",27,27,42,42
"319400","Papanui North","Papanui North","1",249,21,273,24
"319400","Papanui North","Papanui North","total",276,48,312,63
"319500","Avonhead East","Avonhead East","0",129,129,186,186
"319500","Avonhead East","Avonhead East","1",546,288,597,303
"319500","Avonhead East","Avonhead East","total",675,417,783,489
"319600","Redwood East","Redwood East","0",75,75,105,105
"319600","Redwood East","Redwood East","1",537,741,525,738
"319600","Redwood East","Redwood East","total",612,816,630,843
"319700","Avonhead South","Avonhead South","0",159,159,189,189
"319700","Avonhead South","Avonhead South","1",564,477,606,468
"319700","Avonhead South","Avonhead South","total",723,636,792,651
"319800","Riccarton Racecourse","Riccarton Racecourse","0",15,15,33,33
"319800","Riccarton Racecourse","Riccarton Racecourse","1",195,24,348,33
"319800","Riccarton Racecourse","Riccarton Racecourse","total",210,36,384,66
"319900","Bryndwr North","Bryndwr North","0",123,123,111,111
"319900","Bryndwr North","Bryndwr North","1",612,276,669,291
"319900","Bryndwr North","Bryndwr North","total",735,399,780,399
"320000","Northlands (Christchurch City)","Northlands (Christchurch City)","0",-999,-999,-999,-999
"320000","Northlands (Christchurch City)","Northlands (Christchurch City)","1",9,1470,21,1425
"320000","Northlands (Christchurch City)","Northlands (Christchurch City)","total",9,1470,21,1425
"320100","Papanui West","Papanui West","0",45,45,60,60
"320100","Papanui West","Papanui West","1",537,195,567,123
"320100","Papanui West","Papanui West","total",585,240,627,183
"320200","Ilam North","Ilam North","0",177,177,249,249
"320200","Ilam North","Ilam North","1",1068,564,1263,594
"320200","Ilam North","Ilam North","total",1248,741,1512,843
"320300","Hornby West","Hornby West","0",69,69,39,39
"320300","Hornby West","Hornby West","1",345,120,369,-999
"320300","Hornby West","Hornby West","total",414,189,408,39
"320400","Hornby Central","Hornby Central","0",-999,-999,-999,-999
"320400","Hornby Central","Hornby Central","1",21,378,21,21
"320400","Hornby Central","Hornby Central","total",21,378,24,24
"320501","Northcote (Christchurch City)","Northcote (Christchurch City)","0",108,108,132,132
"320501","Northcote (Christchurch City)","Northcote (Christchurch City)","1",339,396,390,456
"320501","Northcote (Christchurch City)","Northcote (Christchurch City)","total",447,501,525,588
"320600","Jellie Park","Jellie Park","0",105,105,135,135
"320600","Jellie Park","Jellie Park","1",672,1050,750,975
"320600","Jellie Park","Jellie Park","total",777,1155,882,1110
"320700","Ilam South","Ilam South","0",51,51,75,75
"320700","Ilam South","Ilam South","1",945,63,1071,60
"320700","Ilam South","Ilam South","total",993,111,1146,135
