sa2_code,sa2_name,dhb,pop_cnt,dose1_cnt,dose2_cnt,dose1_uptake,dose2_uptake
148400,Farm Cove,Counties Manukau,64,Masked,60, >950 , 938 
148500,Mangere North,Counties Manukau,295,222,183, 753 , 620 
148600,Favona West,Counties Manukau,340,283,207, 832 , 609 
148700,Ostend,Auckland,150,130,104, 867 , 693 
148900,Mangere West,Counties Manukau,615,470,383, 764 , 623 
149000,Pakuranga West,Counties Manukau,388,337,287, 869 , 740 
149100,Mount Wellington South West,Auckland,317,266,210, 839 , 662 
149200,Sunnyhills East,Counties Manukau,116,Masked,99, >950 , 853 
149300,Half Moon Bay South East,Counties Manukau,156,137,124, 878 , 795 
149400,Favona East,Counties Manukau,362,297,241, 820 , 666 
149500,Mount Wellington South East,Auckland,429,355,286, 828 , 667 
149700,Bucklands Beach South,Counties Manukau,100,85,76, 850 , 760 
149800,Pakuranga Central,Counties Manukau,251,217,182, 865 , 725 
149900,Awhitu,Counties Manukau,249,199,173, 799 , 695 
150000,Harania North,Counties Manukau,411,322,268, 783 , 652 
150100,Otahuhu Central,Auckland,287,239,199, 833 , 693 
150200,Mangere Central,Counties Manukau,461,366,300, 794 , 651 
150300,Otahuhu North,Auckland,390,287,231, 736 , 592 
150400,Howick West,Counties Manukau,152,138,115, 908 , 757 
150500,Pakuranga Heights North West,Counties Manukau,216,165,134, 764 , 620 
150600,Mellons Bay,Counties Manukau,100,90,80, 900 , 800 
150700,Pakuranga Heights East,Counties Manukau,240,202,178, 842 , 742 
150800,Sutton Park,Counties Manukau,420,336,272, 800 , 648 
150900,Otahuhu East,Auckland,258,202,169, 783 , 655 
151000,Mangere South,Counties Manukau,338,280,227, 828 , 672 
151100,Onetangi,Auckland,92,82,67, 891 , 728 
151200,Harania South,Counties Manukau,447,347,281, 776 , 629 
151300,Highland Park (Auckland),Counties Manukau,133,123,112, 925 , 842 
151400,Otahuhu South West,Auckland,509,415,354, 815 , 695 
151500,Pakuranga Heights South West,Counties Manukau,251,217,200, 865 , 797 
151600,Mangere Mascot,Counties Manukau,448,357,286, 797 , 638 
151700,Waiheke East,Auckland,65,50,45, 769 , 692 
151800,Massey Road West,Counties Manukau,439,357,284, 813 , 647 
151900,Otahuhu South,Auckland,435,365,307, 839 , 706 
152000,Howick Central,Counties Manukau,144,121,110, 840 , 764 
152100,Massey Road North,Counties Manukau,417,338,279, 811 , 669 
152200,Botany Downs West,Counties Manukau,92,80,69, 870 , 750 
152400,Howick East,Counties Manukau,159,130,115, 818 , 723 
152500,Burswood,Counties Manukau,62,55,50, 887 , 806 
152600,Massey Road South,Counties Manukau,223,168,130, 753 , 583 
152800,Mangere South East,Counties Manukau,380,310,269, 816 , 708 
152900,Botany Downs East,Counties Manukau,66,62,58, 939 , 879 
153000,Grange,Counties Manukau,241,199,167, 826 , 693 
153100,Golflands,Counties Manukau,75,69,59, 920 , 787 
153200,Aorere North,Counties Manukau,181,148,123, 818 , 680 
153300,Mangere East,Counties Manukau,357,311,254, 871 , 711 
153400,Cockle Bay,Counties Manukau,145,137,131, 945 , 903 
153500,Otara West,Counties Manukau,631,456,334, 723 , 529 
153600,Aorere Central,Counties Manukau,243,208,173, 856 , 712 
153700,Northpark North,Counties Manukau,61,52,50, 852 , 820 
153800,Somerville,Counties Manukau,99,91,90, 919 , 909 
153900,Northpark South,Counties Manukau,40,33,32, 825 , 800 
154000,Papatoetoe North,Counties Manukau,419,333,291, 795 , 695 
154100,Dingwall,Counties Manukau,279,239,213, 857 , 763 
154200,Aorere South,Counties Manukau,554,445,381, 803 , 688 
154300,Shelly Park,Counties Manukau,88,Masked,79, >950 , 898 
154400,Otara Central,Counties Manukau,453,342,275, 755 , 607 
154500,Huntington Park,Counties Manukau,71,63,58, 887 , 817 
154700,Botany North,Counties Manukau,67,Masked,56, >950 , 836 
154800,Papatoetoe West,Counties Manukau,468,393,329, 840 , 703 
154900,Papatoetoe Central,Counties Manukau,421,361,322, 857 , 765 
155000,Sunkist Bay,Counties Manukau,191,Masked,174, >950 , 911 
155100,Otara East,Counties Manukau,596,462,357, 775 , 599 
155200,Redcastle,Counties Manukau,118,97,88, 822 , 746 
155300,Botany East,Counties Manukau,49,Masked,42, >950 , 857 
155400,Botany South,Counties Manukau,99,87,79, 879 , 798 
155500,Manukau Central,Counties Manukau,212,173,141, 816 , 665 
155600,Papatoetoe East,Counties Manukau,435,362,310, 832 , 713 
155700,Otara South,Counties Manukau,520,379,299, 729 , 575 
155800,Ferguson,Counties Manukau,743,542,416, 729 , 560 
155900,Papatoetoe South West,Counties Manukau,413,321,284, 777 , 688 
156100,Dannemora North,Counties Manukau,64,54,48, 844 , 750 
156200,Papatoetoe South,Counties Manukau,361,286,232, 792 , 643 
156300,East Tamaki Heights,Counties Manukau,57,46,43, 807 , 754 
156400,Te Puru,Counties Manukau,161,151,140, 938 , 870 
156500,Puhinui North,Counties Manukau,274,237,204, 865 , 745 
156600,Dannemora South,Counties Manukau,61,Masked,53, >950 , 869 
156700,Puhinui South,Counties Manukau,230,185,152, 804 , 661 
156800,Rongomai West,Counties Manukau,411,311,256, 757 , 623 
156900,Baverstock,Counties Manukau,161,125,111, 776 , 689 
157000,Puhinui East,Counties Manukau,205,156,133, 761 , 649 
157100,Turanga,Counties Manukau,164,Masked,144, >950 , 878 
157200,Rongomai East,Counties Manukau,223,160,129, 717 , 578 
157300,Ormiston North,Counties Manukau,64,57,47, 891 , 734 
157400,Maraetai,Counties Manukau,116,107,98, 922 , 845 
157500,Chapel Downs,Counties Manukau,263,182,145, 692 , 551 
157600,Wiri West,Counties Manukau,316,245,200, 775 , 633 
157700,Clover Park North,Counties Manukau,650,510,405, 785 , 623 
157800,Mission Heights North,Counties Manukau,108,92,85, 852 , 787 
157900,Clover Park South,Counties Manukau,448,354,296, 790 , 661 
158000,Donegal Park,Counties Manukau,137,112,88, 818 , 642 
158100,Ormiston South,Counties Manukau,172,143,127, 831 , 738 
158200,Mission Heights South,Counties Manukau,89,82,73, 921 , 820 
158300,Hilltop (Auckland),Counties Manukau,248,202,170, 815 , 685 
158400,Wiri East,Counties Manukau,829,595,446, 718 , 538 
158500,Goodwood Heights,Counties Manukau,381,308,265, 808 , 696 
158600,Ormiston East,Counties Manukau,92,77,66, 837 , 717 
158700,Clendon Park North,Counties Manukau,755,582,438, 771 , 580 
158800,Burbank,Counties Manukau,936,696,557, 744 , 595 
158900,Tuscany Heights,Counties Manukau,63,57,47, 905 , 746 
159000,Totara Heights,Counties Manukau,287,223,206, 777 , 718 
159100,Homai East,Counties Manukau,475,349,282, 735 , 594 
159200,Homai West,Counties Manukau,1049,786,622, 749 , 593 
159300,The Gardens (Auckland),Counties Manukau,255,232,205, 910 , 804 
159400,Clarks Beach,Counties Manukau,142,132,114, 930 , 803 
159500,Clendon Park West,Counties Manukau,613,464,353, 757 , 576 
159600,Hillpark North,Counties Manukau,216,180,165, 833 , 764 
159700,Clendon Park East,Counties Manukau,375,285,206, 760 , 549 
159800,Karaka Creek,Counties Manukau,59,Masked,Masked, >950 , >950 
159900,Rowandale West,Counties Manukau,798,616,471, 772 , 590 
160000,Rowandale East,Counties Manukau,839,652,530, 777 , 632 
160100,Manurewa Central,Counties Manukau,522,408,344, 782 , 659 
160200,Weymouth North,Counties Manukau,1006,820,644, 815 , 640 
160300,Hillpark South,Counties Manukau,339,289,257, 853 , 758 
160400,Alfriston,Counties Manukau,307,235,191, 765 , 622 
160500,Weymouth East,Counties Manukau,708,548,436, 774 , 616 
160600,Leabank,Counties Manukau,938,744,578, 793 , 616 
160700,Weymouth South,Counties Manukau,780,620,509, 795 , 653 
160800,Manurewa East,Counties Manukau,619,464,366, 750 , 591 
160900,Manurewa South,Counties Manukau,848,693,584, 817 , 689 
161000,Randwick Park East,Counties Manukau,321,253,201, 788 , 626 
161100,Wattle Downs West,Counties Manukau,409,357,305, 873 , 746 
161200,Wattle Downs North,Counties Manukau,671,512,379, 763 , 565 
161300,Randwick Park West,Counties Manukau,825,605,465, 733 , 564 
161400,Kingseat-Karaka,Counties Manukau,287,246,202, 857 , 704 
161500,Wattle Downs East,Counties Manukau,329,294,251, 894 , 763 
161600,Takanini North,Counties Manukau,445,336,246, 755 , 553 
161800,Conifer Grove West,Counties Manukau,245,225,211, 918 , 861 
161900,Conifer Grove East,Counties Manukau,428,342,296, 799 , 692 
162000,Takanini West,Counties Manukau,493,394,309, 799 , 627 
162100,Takanini South,Counties Manukau,434,378,324, 871 , 747 
162200,Takanini Central,Counties Manukau,86,78,69, 907 , 802 
162300,Ardmore,Counties Manukau,173,147,128, 850 , 740 
162400,Glenbrook,Counties Manukau,168,145,122, 863 , 726 
162500,Hingaia,Counties Manukau,128,119,107, 930 , 836 
162600,Takanini South East,Counties Manukau,415,307,253, 740 , 610 
162700,Kawakawa Bay-Orere,Counties Manukau,193,171,149, 886 , 772 
162800,Papakura West,Counties Manukau,308,253,223, 821 , 724 
162900,Clevedon,Counties Manukau,67,Masked,61, >950 , 910 
163000,Papakura North,Counties Manukau,894,697,556, 780 , 622 
163100,Pahurehure,Counties Manukau,381,331,290, 869 , 761 
163200,Papakura Central,Counties Manukau,688,575,460, 836 , 669 
163300,Papakura North East,Counties Manukau,586,505,406, 862 , 693 
163400,Karaka Lakes,Counties Manukau,117,Masked,101, >950 , 863 
163500,Papakura Kelvin,Counties Manukau,1445,1139,872, 788 , 603 
163600,Papakura Massey Park,Counties Manukau,674,550,428, 816 , 635 
163700,Rosehill,Counties Manukau,902,735,562, 815 , 623 
163800,Patumahoe,Counties Manukau,130,Masked,111, >950 , 854 
163900,Papakura East,Counties Manukau,572,467,355, 816 , 621 
164000,Opaheke,Counties Manukau,436,378,311, 867 , 713 
164100,Papakura Industrial,Counties Manukau,50,41,28, 820 , 560 
164200,Red Hill,Counties Manukau,670,531,421, 793 , 628 
164300,Drury,Counties Manukau,204,175,147, 858 , 721 
164400,Tamakae,Counties Manukau,274,243,208, 887 , 759 
164500,Hamilton Estate,Counties Manukau,383,343,295, 896 , 770 
164600,Drury Rural,Counties Manukau,305,268,235, 879 , 770 
164700,Waiuku Central,Counties Manukau,147,129,111, 878 , 755 
164800,Waiuku East,Counties Manukau,228,205,175, 899 , 768 
164900,Kendallvale,Counties Manukau,72,68,59, 944 , 819 
165000,Puni,Counties Manukau,142,127,112, 894 , 789 
165100,Ramarama,Counties Manukau,144,134,115, 931 , 799 
165200,Hunua,Counties Manukau,102,90,78, 882 , 765 
165300,Pukekohe North West,Counties Manukau,881,717,567, 814 , 644 
165400,Anselmi Ridge,Counties Manukau,102,Masked,89, >950 , 873 
165500,Pukekohe West,Counties Manukau,1079,930,755, 862 , 700 
165600,Cape Hill,Counties Manukau,99,90,76, 909 , 768 
165700,Rosa Birch Park,Counties Manukau,200,185,170, 925 , 850 
165800,Rooseville Park,Counties Manukau,292,256,233, 877 , 798 
165900,Cloverlea (Auckland),Counties Manukau,150,136,112, 907 , 747 
166000,Pukekohe Central,Counties Manukau,53,50,40, 943 , 755 
166100,Pukekohe Hospital,Counties Manukau,128,116,97, 906 , 758 
166200,Buckland,Counties Manukau,101,91,80, 901 , 792 
166300,Bombay Hills,Counties Manukau,119,106,96, 891 , 807 
166400,Ararimu,Counties Manukau,116,106,98, 914 , 845 
166500,Colville,Waikato,452,324,254, 717 , 562 
166700,Coromandel,Waikato,334,249,209, 746 , 626 
166900,Mercury Bay North,Waikato,108,68,64, 630 , 593 
167000,Whitianga North,Waikato,116,78,68, 672 , 586 
167100,Whitianga South,Waikato,358,257,212, 718 , 592 
167200,Thames Coast,Waikato,261,222,197, 851 , 755 
167400,Mercury Bay South,Waikato,72,48,40, 667 , 556 
167500,Kauaeranga,Waikato,55,39,34, 709 , 618 
167600,Thames North,Waikato,245,200,172, 816 , 702 
167700,Thames Central,Waikato,166,128,104, 771 , 627 
167800,Thames South,Waikato,574,391,314, 681 , 547 
168000,Totora-Kopu,Waikato,113,96,82, 850 , 726 
168100,Tairua,Waikato,97,71,56, 732 , 577 
168300,Matatoki-Puriri,Waikato,122,92,79, 754 , 648 
168400,Whangamata Rural,Waikato,64,53,44, 828 , 688 
168500,Whangamata,Waikato,377,299,251, 793 , 666 
168600,Miranda-Pukorokoro,Counties Manukau,169,147,131, 870 , 775 
168700,Hauraki Plains North,Waikato,129,95,74, 736 , 574 
168800,Hauraki Plains East,Waikato,145,120,102, 828 , 703 
168900,Ngatea,Waikato,144,131,111, 910 , 771 
169000,Hauraki Plains South,Waikato,232,167,132, 720 , 569 
169100,Paeroa Rural,Waikato,285,203,165, 712 , 579 
169200,Paeroa,Waikato,1029,797,645, 775 , 627 
169300,Waihi Rural,Waikato,210,155,134, 738 , 638 
169400,Waihi North,Waikato,309,213,166, 689 , 537 
169500,Waihi East,Waikato,202,138,100, 683 , 495 
169600,Waihi South,Waikato,355,244,204, 687 , 575 
169700,Aka Aka,Counties Manukau,229,206,191, 900 , 834 
169800,Mangatangi,Counties Manukau,149,118,98, 792 , 658 
169900,Tuakau Rural,Counties Manukau,107,91,76, 850 , 710 
170000,Tuakau North,Counties Manukau,630,532,423, 844 , 671 
170100,Onewhero,Counties Manukau,230,187,162, 813 , 704 
170200,Pokeno Rural,Counties Manukau,171,159,138, 930 , 807 
170300,Tuakau South,Counties Manukau,461,412,334, 894 , 725 
170400,Port Waikato-Waikaretu,Counties Manukau,189,162,134, 857 , 709 
170500,Pokeno,Counties Manukau,355,325,283, 915 , 797 
170600,Pukekawa,Counties Manukau,151,136,125, 901 , 828 
170700,Maramarua,Waikato,297,248,204, 835 , 687 
170800,Rangiriri,Waikato,226,197,171, 872 , 757 
170900,Te Akau,Counties Manukau,41,Masked,31, >950 , 756 
170900,Te Akau,Waikato,225,182,147, 809 , 653 
171100,Te Kauwhata,Waikato,266,223,173, 838 , 650 
171200,Huntly Rural,Waikato,435,337,275, 775 , 632 
171300,Waerenga,Waikato,80,63,56, 788 , 700 
171400,Huntly West,Waikato,1699,1276,1002, 751 , 590 
171500,Huntly East,Waikato,1382,1127,920, 815 , 666 
171600,Raglan,Waikato,601,453,362, 754 , 602 
171700,Whitikahu,Waikato,144,117,98, 813 , 681 
171800,Te Uku,Waikato,347,277,224, 798 , 646 
171900,Taupiri-Lake Kainui,Waikato,527,433,375, 822 , 712 
172000,Ngaruawahia North,Waikato,959,781,662, 814 , 690 
172100,Ngaruawahia Central,Waikato,1170,901,740, 770 , 632 
172200,Ngaruawahia South,Waikato,707,588,475, 832 , 672 
172300,Kainui-Gordonton,Waikato,149,120,97, 805 , 651 
172400,Te Kowhai,Waikato,177,160,142, 904 , 802 
172500,Whatawhata West,Waikato,41,35,28, 854 , 683 
172600,Horotiu,Waikato,148,127,109, 858 , 736 
172700,Horsham Downs,Waikato,42,35,30, 833 , 714 
172800,Whatawhata East,Waikato,435,351,290, 807 , 667 
172900,Rotokauri ,Waikato,66,58,45, 879 , 682 
173000,Hamilton Park,Waikato,89,79,59, 888 , 663 
173100,Eureka-Tauwhare,Waikato,120,100,85, 833 , 708 
173200,Tamahere North,Waikato,221,199,183, 900 , 828 
173300,Pukemoremore,Waikato,299,284,235, 950 , 786 
173400,Tamahere South,Waikato,107,87,72, 813 , 673 
173500,Tahuna-Mangateparu,Waikato,108,89,71, 824 , 657 
173600,Mangaiti,Waikato,126,81,59, 643 , 468 
173700,Tatuanui,Waikato,115,100,84, 870 , 730 
173800,Tahuroa,Waikato,158,119,95, 753 , 601 
173900,Morrinsville East,Waikato,381,320,265, 840 , 696 
174000,Morrinsville West,Waikato,498,386,306, 775 , 614 
174100,Te Aroha East,Waikato,396,246,192, 621 , 485 
174200,Te Aroha West,Waikato,163,129,107, 791 , 656 
174300,Waihou-Manawaru,Waikato,89,56,51, 629 , 573 
174400,Waitoa-Ngarua,Waikato,113,91,74, 805 , 655 
174500,Richmond Downs-Wardville,Waikato,128,105,83, 820 , 648 
174600,Waharoa-Peria,Waikato,386,301,234, 780 , 606 
174700,Okauia,Waikato,80,54,46, 675 , 575 
174800,Hinuera,Waikato,63,55,44, 873 , 698 
174900,Matamata North,Waikato,318,237,196, 745 , 616 
175000,Matamata South,Waikato,499,428,355, 858 , 711 
175100,Te Poi,Waikato,112,92,87, 821 , 777 
175300,Flagstaff North,Waikato,208,180,156, 865 , 750 
175400,Rotokauri-Waiwhakareke,Waikato,107,97,85, 907 , 794 
175500,Flagstaff South,Waikato,148,Masked,125, >950 , 845 
175600,Rototuna North,Waikato,107,87,69, 813 , 645 
175700,Pukete West,Waikato,335,271,213, 809 , 636 
175800,Flagstaff East,Waikato,308,263,225, 854 , 731 
175900,Rototuna Central,Waikato,327,267,233, 817 , 713 
176000,Pukete East,Waikato,236,194,159, 822 , 674 
176100,Te Manatu,Waikato,300,254,216, 847 , 720 
176200,Rototuna South,Waikato,282,264,241, 936 , 855 
176400,Saint Andrews West,Waikato,647,498,392, 770 , 606 
176500,Saint Andrews East,Waikato,273,211,170, 773 , 623 
176600,Queenwood (Hamilton City),Waikato,207,Masked,172, >950 , 831 
176700,St James,Waikato,115,93,77, 809 , 670 
176800,Crawshaw,Waikato,1048,774,588, 739 , 561 
176900,Huntington,Waikato,141,130,117, 922 , 830 
177000,Western Heights (Hamilton City),Waikato,390,338,303, 867 , 777 
177100,Nawton West,Waikato,734,628,501, 856 , 683 
177200,Nawton East,Waikato,1189,950,766, 799 , 644 
177300,Chartwell,Waikato,578,450,363, 779 , 628 
177400,Forest Lake (Hamilton City),Waikato,420,344,279, 819 , 664 
177500,Chedworth,Waikato,155,129,107, 832 , 690 
177600,Beerescourt,Waikato,269,229,199, 851 , 740 
177700,Miropiko,Waikato,319,276,233, 865 , 730 
177800,Porritt,Waikato,576,434,343, 753 , 595 
177900,Dinsdale North,Waikato,946,772,640, 816 , 677 
178000,Maeroa,Waikato,769,612,495, 796 , 644 
178100,Dinsdale South,Waikato,739,631,517, 854 , 700 
178200,Fairfield (Hamilton City),Waikato,1250,947,738, 758 , 590 
178300,Whitiora,Waikato,463,348,273, 752 , 590 
178400,Enderley North,Waikato,845,629,450, 744 , 533 
178500,Fairview Downs,Waikato,669,563,456, 842 , 682 
178600,Temple View,Waikato,604,527,450, 873 , 745 
178700,Swarbrick,Waikato,641,493,409, 769 , 638 
178800,Kahikatea,Waikato,867,674,520, 777 , 600 
178900,Frankton Junction ,Waikato,132,95,71, 720 , 538 
179000,Kirikiriroa,Waikato,127,93,66, 732 , 520 
179100,Enderley South,Waikato,865,659,499, 762 , 577 
179200,Ruakura,Waikato,220,203,172, 923 , 782 
179300,Claudelands,Waikato,465,418,345, 899 , 742 
179400,Hamilton Central,Waikato,128,98,75, 766 , 586 
179500,Hamilton Lake,Waikato,441,372,312, 844 , 707 
179600,Peachgrove,Waikato,446,386,321, 865 , 720 
179700,Hamilton East Village,Waikato,494,408,346, 826 , 700 
179800,Hamilton West,Waikato,220,175,144, 795 , 655 
179900,Greensboro,Waikato,689,548,413, 795 , 599 
180000,Hamilton East Cook,Waikato,434,365,282, 841 , 650 
180100,Melville North,Waikato,522,411,322, 787 , 617 
180200,Hamilton East,Waikato,537,446,367, 831 , 683 
180300,Melville South,Waikato,540,448,334, 830 , 619 
180400,Deanwell,Waikato,444,354,290, 797 , 653 
180500,Bader,Waikato,866,621,448, 717 , 517 
180600,Hillcrest West (Hamilton City),Waikato,298,259,207, 869 , 695 
180700,Hillcrest East (Hamilton City),Waikato,422,337,285, 799 , 675 
180800,Silverdale (Hamilton City),Waikato,305,253,207, 830 , 679 
180900,Glenview,Waikato,393,325,255, 827 , 649 
181000,Resthill,Waikato,369,305,248, 827 , 672 
181100,Fitzroy ,Waikato,391,324,281, 829 , 719 
181200,Riverlea,Waikato,205,168,146, 820 , 712 
181400,Te Pahu,Waikato,72,61,54, 847 , 750 
181500,Ngahinapouri,Waikato,97,88,78, 907 , 804 
181600,Lake Cameron,Waikato,85,71,64, 835 , 753 
181700,Lake Ngaroto,Waikato,57,Masked,50, >950 , 877 
181800,Kaipaki,Waikato,84,71,65, 845 , 774 
181900,Pirongia,Waikato,86,70,66, 814 , 767 
182100,Pokuru,Waikato,113,91,80, 805 , 708 
182200,Te Rahu,Waikato,65,57,45, 877 , 692 
182500,Karapiro,Waikato,119,104,91, 874 , 765 
182600,Cambridge North,Waikato,94,89,78, 947 , 830 
182700,Cambridge West,Waikato,138,115,95, 833 , 688 
182800,Cambridge East,Waikato,207,181,159, 874 , 768 
182900,Cambridge Park-River Garden,Waikato,54,Masked,50, >950 , 926 
183000,Oaklands-St Kilda,Waikato,60,55,52, 917 , 867 
183200,Cambridge Central,Waikato,44,33,29, 750 , 659 
183300,Te Awamutu North,Waikato,131,Masked,107, >950 , 817 
183400,Te Awamutu West,Waikato,241,200,161, 830 , 668 
183500,Leamington West,Waikato,133,110,87, 827 , 654 
