SA2_code_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA2_usual_residence_easting,SA2_usual_residence_northing,SA2_code_educational_address,SA22023_V1_00_NAME_educational_institution_address,SA2_educational_easting,SA2_educational_northing,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,2018_Total_stated,2023_Total_stated
256000,Kuripuni,1822476.05,5463242.568,255700,Solway North,1821365.383,5462633.738,-999,-999,24,-999,-999,18,-999,-999,-999,-999,45,45
245200,Avalon East,1763059.271,5437682.581,243600,Belmont (Lower Hutt City),1761118.149,5438363.846,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
325300,Edgeware,1571473.429,5182004.245,320900,Papanui East,1568879.139,5183803.491,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
132700,Hobson Ridge North,1757164.846,5920642.219,130300,Westmere South-Western Springs,1753542.998,5919226.473,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,6,6
156300,East Tamaki Heights,1771193.301,5909858.874,154400,Otara Central,1767093.171,5908370.32,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18,18
330200,New Brighton,1578137.511,5182103.24,325900,Richmond North (Christchurch City),1572407.77,5182161.502,-999,-999,-999,-999,-999,-999,18,12,-999,-999,33,33
176400,Saint Andrews West,1798239.723,5819193.613,179700,Hamilton East Village,1801926.499,5814976.268,-999,-999,12,-999,-999,-999,-999,6,-999,-999,27,27
151200,Harania South,1761535.145,5907194.256,134800,Auckland-University,1757717.235,5920148.171,-999,6,-999,18,-999,-999,-999,9,-999,-999,39,39
220100,Stratford North,1710550.916,5646036.387,218300,Welbourn,1694541.717,5673143.347,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
256800,Mount Holdsworth,1806430.676,5467552.646,256200,Solway South,1821640.939,5461330.884,-999,-999,12,-999,-999,-999,21,-999,-999,-999,33,33
126300,Chatswood,1752561.231,5923911.628,131900,Mount Albert West,1752184.646,5916851.125,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,9
316000,Kaiapoi West,1571184.291,5196675.449,315500,Clarkville,1568242.3,5195194.469,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,12
238100,Waikanae East,1775189.489,5473927.922,240400,Whitby,1758764.077,5446512.398,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
334500,Newtons Road,1545044.187,5175724.886,319200,Burnside,1565718.992,5183227.955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
339900,Fairview,1454788.31,5077618.807,340600,Waimataitai-Maori Hill,1459967.42,5084010.794,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
202600,Whakatane West,1948409.601,5790821.457,202700,Whakatane Central,1950806.268,5791813.255,-999,6,42,-999,-999,-999,-999,-999,-999,-999,57,57
130800,Glen Eden North,1747619.82,5914086.55,125700,Henderson Lincoln South,1744724.508,5918626.168,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
251300,Wellington University,1748011.652,5427644.255,250600,Karori East,1746324.465,5427907.007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
326900,Spreydon West,1568058.258,5177697.239,322700,Wharenui,1566105.541,5179684.854,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,15
160100,Manurewa Central,1768257.696,5901112.669,131900,Mount Albert West,1752184.646,5916851.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
218500,Waitara West,1706214.202,5682785.207,218300,Welbourn,1694541.717,5673143.347,-999,-999,6,-999,-999,-999,15,-999,-999,-999,27,27
226100,Mokai Patea,1848538.727,5613114.987,229200,Tremaine,1820729.909,5531297.923,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,9
126900,Western Heights (Auckland),1743747.507,5916405.915,127500,Henderson Central,1745181.98,5916125.731,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18,18
215400,Meeanee-Awatoto,1934557.347,5615596.935,214100,Onekawa Central,1934385.153,5619845.638,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
153900,Northpark South,1770696.046,5911987.183,154400,Otara Central,1767093.171,5908370.32,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,12
121400,Bayview West,1752120.892,5928630.174,119700,Windsor Park,1754965.828,5932592.819,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
147800,Half Moon Bay West,1769016.729,5916091.797,157300,Ormiston North,1770308.741,5907396.66,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
218700,Highlands Park (New Plymouth District),1695527.136,5673688.132,217300,Strandon,1694726.404,5676694.789,-999,9,69,-999,-999,9,-999,6,-999,-999,99,99
217600,Bell Block East,1701292.787,5680774.083,218800,Paraite,1700557.415,5676636.947,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
210800,Queens Square,1930708.861,5604599.673,209400,Frimley,1928707.332,5607221.912,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,12
248500,Grenada Village,1753046.452,5436915.847,249300,Khandallah Reserve,1749609.561,5432673.408,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
176000,Pukete East,1797756.138,5820481.746,180600,Hillcrest West (Hamilton City),1803675.246,5814357.437,-999,24,9,-999,-999,-999,-999,6,-999,-999,42,42
322000,Upper Riccarton,1565177.121,5179664.81,321200,Ilam University,1565918.217,5180977.776,-999,39,12,-999,39,57,-999,-999,-999,9,162,162
338300,Ashburton East,1500261.125,5138157.986,338000,Ashburton Central,1498443.916,5138176.182,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,24
121000,Bayview East,1752913.786,5929273.371,119900,Unsworth Heights West,1752750.952,5930511.708,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21,21
130800,Glen Eden North,1747619.82,5914086.55,132000,Avondale North (Auckland),1751094.434,5916038.264,-999,-999,9,12,-999,-999,6,-999,-999,-999,33,33
107600,Ngunguru,1737169.484,6056628.537,106000,Kamo Central,1718078.353,6050219.545,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
126500,Birkenhead North,1754046.206,5925109.103,127100,Northcote Central (Auckland),1755628.46,5926017.701,-999,-999,6,-999,-999,-999,6,-999,-999,-999,21,21
159100,Homai East,1767740.056,5901987.526,154400,Otara Central,1767093.171,5908370.32,-999,21,-999,-999,-999,-999,-999,9,-999,-999,39,39
135200,Mount Albert South,1752990.266,5916008.122,140200,Epsom Central-North,1757719.253,5916112.813,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,12
352500,Waldronville,1400367.6,4911635.171,352300,Kenmure,1403589.379,4915408.933,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
127800,Henderson Valley Park,1744094.89,5915859.56,131000,Kelston South,1748129.656,5914507.809,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
215200,McLean Park,1936712.332,5619487.193,213300,Bluff Hill,1936784.483,5622541.755,-999,-999,21,-999,-999,9,9,-999,-999,-999,42,42
330500,Ensors,1573206.458,5178279.09,321200,Ilam University,1565918.217,5180977.776,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,15
135500,Owairaka West,1752462.512,5915372.341,138300,New Windsor South,1752905.179,5913899.876,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
209900,Raureka,1928242.7,5605126.386,210900,Mayfair,1931550.353,5605044.427,-999,-999,24,-999,9,-999,-999,-999,-999,-999,48,48
313500,Eyrewell,1542353.534,5194680.919,314200,Rangiora North East,1567627.306,5206078.534,-999,-999,-999,-999,-999,-999,30,-999,-999,-999,33,33
314000,Kingsbury,1566453.28,5206551.413,316500,Paparua,1556546.647,5180480.993,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,18
254500,Southgate,1749168.345,5422618.478,252400,Mount Cook East,1748808.125,5426136.249,-999,-999,6,-999,-999,-999,-999,18,-999,-999,30,30
331900,Heathcote Valley,1576779.829,5174996.887,327800,Avonside,1573377.519,5181004.102,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,12,12
335400,Southbridge,1536461.272,5150865.344,320400,Hornby Central,1562485.306,5179198.409,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
325900,Richmond North (Christchurch City),1572407.77,5182161.502,326500,Dallington,1573456.461,5182355.94,-999,-999,21,-999,-999,18,-999,-999,-999,-999,39,39
249700,Newlands South,1752628.916,5433606.056,248200,Takapu-Horokiwi,1755929.969,5438979.428,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
323300,Riccarton West,1566984.641,5179785.561,321800,Bush Inn,1565771.121,5180303.889,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,9
126400,Te Atatu South-Edmonton,1746381.482,5918882.031,131900,Mount Albert West,1752184.646,5916851.125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
327700,Hoon Hay East,1567708.413,5176386.155,325400,Aidanfield,1565057.805,5176409.479,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
143600,Hillsborough South (Auckland),1756363.061,5911883.929,142900,Hillsborough East (Auckland),1756458.065,5912574.744,-999,-999,54,-999,-999,57,-999,-999,-999,-999,111,111
131200,Ponsonby East,1755267.959,5920198.854,130200,Saint Marys Bay,1755742.138,5921373.412,-999,-999,6,-999,-999,18,-999,-999,-999,-999,27,27
123600,Forrest Hill East,1756393.45,5929840.868,140200,Epsom Central-North,1757719.253,5916112.813,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,9,9
362500,Strathern,1244157.906,4847973.908,361000,Invercargill Central,1241008.091,4849241.153,-999,36,12,-999,6,6,-999,-999,-999,-999,66,66
215500,Mangaonuku,1892546.76,5588432.308,215700,Waipawa,1906860.859,5572750.442,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,12
255900,Masterton Central,1824029.553,5463329.275,256100,Douglas Park,1823275.441,5463819.33,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
147100,Panmure East,1765747.069,5914351.318,145900,Penrose,1762344.246,5912451.073,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,18,18
342400,Makikihi-Willowbridge,1445568.652,5049845.218,340700,Fraser Park,1459074.386,5082623.818,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
138000,Green Bay South,1749378.821,5911192.247,138900,Blockhouse Bay South,1751270.102,5912065.803,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,24
329300,Linwood East,1574374.706,5180322.485,327800,Avonside,1573377.519,5181004.102,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,18
326800,Richmond South (Christchurch City),1572221.226,5181231.344,321200,Ilam University,1565918.217,5180977.776,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,33,33
204300,Woodlands,1973986.376,5783776.368,202800,Trident,1949448.016,5790155.453,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,12,12
188500,Nukuhau-Rangatira Park,1867451.529,5714957.046,188600,Taupo Central West,1867305.085,5713721.145,-999,-999,66,-999,-999,9,-999,-999,-999,-999,84,84
111400,Sandspit,1752320.208,5970590.603,111700,Snells Beach,1754664.992,5968056.266,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,12,12
133600,Morningside (Auckland),1754366.581,5917801.772,131900,Mount Albert West,1752184.646,5916851.125,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,21,21
133600,Morningside (Auckland),1754366.581,5917801.772,137700,Mount Eden North East,1757367.574,5918190.189,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,18,18
212400,Poraiti Hills,1929700.607,5620631.673,214900,Tareha Reserve,1930980.892,5615763.048,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,24
177900,Dinsdale North,1797748.615,5815258.876,179400,Hamilton Central,1800941.222,5815100.414,-999,18,6,-999,-999,-999,-999,12,-999,-999,39,39
208800,Flaxmere West,1923922.117,5608030.364,213200,Taradale South,1929132.974,5615928.123,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,18
252700,Owhiro Bay,1747363.628,5422235.959,254000,Island Bay East,1748598.401,5422347.394,-999,-999,30,-999,-999,6,-999,-999,-999,-999,42,42
142100,Hillsborough West (Auckland),1755639.701,5912589.032,117400,Albany West,1750694.096,5932478.837,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
314600,Lilybrook,1567049.339,5204576.933,327100,Christchurch Central-South,1571108.505,5179358.678,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,18
346200,Outer Wakatipu,1261353.78,5026205.891,347900,Arrowtown,1271693.18,5014648.397,-999,-999,15,-999,-999,-999,24,-999,-999,-999,39,39
355100,Broad Bay-Portobello,1416617.974,4920511.437,351500,Maori Hill,1405975.795,4918716.363,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
303000,Richmond South (Tasman District),1614351.026,5421605.861,302800,Richmond Central (Tasman District),1615846.163,5423758.432,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21,21
227900,Makino,1818346.714,5546196.571,228600,Kauwhata,1810195.095,5527484.381,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
164500,Hamilton Estate,1754282.708,5876438.087,154400,Otara Central,1767093.171,5908370.32,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,9
131600,Grey Lynn North,1754733.35,5919385.919,130400,Ponsonby West,1754625.673,5920342.086,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,12
117700,Northcross,1754583.269,5935717.673,135300,Symonds Street West,1757195.159,5919565.593,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
105300,Kauri,1716506.553,6056388.259,107500,Morningside (Whangarei District),1719371.649,6044486.121,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
137900,Wesley West,1753823.781,5914967.045,135500,Owairaka West,1752462.512,5915372.341,-999,-999,30,-999,-999,9,-999,-999,-999,-999,42,42
245400,Naenae Central,1763469.753,5437237.304,246200,Naenae North,1764558.98,5437475.154,-999,-999,24,-999,9,33,-999,-999,-999,-999,66,66
208700,Poukawa,1917169.069,5592325.035,211600,Havelock North-Central,1932652.735,5601787.932,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
330100,Woolston North,1573762.889,5179062.872,330500,Ensors,1573206.458,5178279.09,-999,-999,18,-999,-999,30,-999,-999,-999,-999,54,54
335300,Rolleston South West,1549534.703,5170706.848,327100,Christchurch Central-South,1571108.505,5179358.678,-999,24,-999,-999,-999,-999,-999,12,-999,-999,36,36
149400,Favona East,1761225.399,5908489.11,151400,Otahuhu South West,1763831.24,5908852.091,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
307900,Blenheim Central,1680318.444,5403598.429,307800,Whitney West,1678605.253,5402867.026,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
199400,Koutu,1883874.551,5775743.652,199000,Western Heights (Rotorua District),1882352.977,5775552.41,-999,-999,33,-999,-999,18,-999,-999,-999,-999,57,57
150000,Harania North,1761157.535,5907844.239,154400,Otara Central,1767093.171,5908370.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,12
119800,West Harbour West,1744714.75,5924008.361,133200,Queen Street,1757384.655,5920563.801,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,15,15
152400,Howick East,1771990.173,5914382.532,152200,Botany Downs West,1770523.601,5913450.631,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
151600,Mangere Mascot,1761061.9,5906561.264,153300,Mangere East,1763715.9,5906952.669,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
126900,Western Heights (Auckland),1743747.507,5916405.915,121700,Massey West,1743308.751,5920574.27,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,12,12
177800,Porritt,1801407.215,5818485.453,179800,Hamilton West,1801120.545,5813834.546,-999,9,-999,-999,-999,-999,-999,6,-999,-999,15,15
341300,Parkside,1460359.706,5081681.946,340600,Waimataitai-Maori Hill,1459967.42,5084010.794,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,18
306500,Marlborough Sounds East,1687050.031,5425056.428,308100,Whitney East,1680008.389,5403005.098,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
128900,Glendene North,1746937.627,5915828.719,130500,Kelston North,1748472.766,5915391.321,-999,-999,30,-999,-999,-999,-999,6,-999,-999,45,45
237300,Paraparaumu Beach East,1767917.526,5471003.954,239900,Porirua Central,1753219.693,5443446.092,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,9
112500,Waitoki,1741630.813,5944187.974,111600,Te Kuru,1732723.87,5948092.411,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,21,21
172200,Ngaruawahia South,1789008.89,5827447.045,170900,Te Akau,1780340.849,5825824.775,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,15,15
225600,Kaitoke-Fordell,1784218.17,5576470.3,225500,Whanganui East-Riverlands,1776157.519,5578886.859,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,15
230000,Park West,1818786.091,5528391.515,231300,Awapuni South ,1820162.045,5527075.195,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,33,33
201200,Fenton Park,1885448.007,5772282.445,200600,Springfield South,1882791.2,5771139.335,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,12
101800,Whakarara,1677497.545,6119649.836,103000,Kerikeri Central,1686540.007,6101582.465,-999,-999,18,-999,-999,-999,21,-999,-999,-999,39,39
156600,Dannemora South,1770033.351,5908736.629,153800,Somerville,1772281,5913105.057,-999,-999,6,-999,-999,-999,24,-999,-999,-999,33,33
313600,West Eyreton,1554191.734,5199481.286,313200,Oxford,1533738.681,5205686.282,-999,-999,9,-999,-999,-999,12,-999,-999,-999,21,21
184900,Maungatautari,1828095.227,5792108.736,182700,Cambridge West,1816135.193,5803874.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
221600,Turuturu,1709870.232,5619111.039,221700,King Edward Park,1709653.117,5617838.737,-999,9,33,-999,-999,24,-999,-999,-999,-999,69,69
133100,Avondale Central (Auckland),1751044.399,5915375.614,138300,New Windsor South,1752905.179,5913899.876,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
162400,Glenbrook,1755770.044,5881294.138,134800,Auckland-University,1757717.235,5920148.171,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,15,15
191600,Kaitemako (Western Bay of Plenty District),1881762.206,5813496.49,191700,Waiorohi,1876859.629,5803146.589,-999,-999,6,-999,-999,-999,24,-999,-999,-999,30,30
152800,Mangere South East,1762633.818,5905013.587,133200,Queen Street,1757384.655,5920563.801,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,21,21
328300,Rawhiti ,1577122.551,5183354.789,327500,Avondale (Christchurch City),1575183.258,5182754.665,-999,-999,6,-999,6,-999,-999,-999,-999,-999,18,18
118300,Browns Bay Central,1755694.05,5935406.946,133200,Queen Street,1757384.655,5920563.801,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
115100,Stanmore Bay East,1755731.28,5944833.86,117700,Northcross,1754583.269,5935717.673,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,9,9
141100,Mission Bay,1763352.61,5919561.849,139200,Orakei West,1761823.879,5919443.754,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
100400,Karikari Peninsula,1634562.574,6127415.055,100700,Kaitaia East,1624073.029,6115410.045,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
202400,Te Teko Lakes,1933655.744,5781013.233,202300,Thornton-Awakeri,1943290.398,5788754.896,-999,-999,15,-999,-999,-999,15,-999,-999,-999,30,30
213600,Tamatea North,1932958.35,5619694.12,214600,Bledisloe Park,1931464.311,5616811.738,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,18
245400,Naenae Central,1763469.753,5437237.304,243600,Belmont (Lower Hutt City),1761118.149,5438363.846,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,15
223400,Mowhanau,1762805.27,5587885.958,223900,Springvale North,1772355.939,5579068.171,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
111300,Warkworth East,1749558.978,5969805.603,134800,Auckland-University,1757717.235,5920148.171,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,12
244000,Alicetown-Melling,1758746.6,5435754.596,243700,Petone Central,1756715.217,5434732.741,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,12
158700,Clendon Park North,1765453.951,5900797.451,160800,Manurewa East,1769549.377,5900562.636,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
127600,Waiatarua,1742040.451,5912554.273,135000,Avondale South (Auckland),1751230.239,5914502.064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
320900,Papanui East,1568879.139,5183803.491,327100,Christchurch Central-South,1571108.505,5179358.678,-999,18,-999,-999,-999,-999,-999,15,-999,-999,36,36
149000,Pakuranga West,1766467.126,5912571.924,147100,Panmure East,1765747.069,5914351.318,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
172900,Rotokauri ,1795505.054,5814444.855,178000,Maeroa,1799056.098,5816371.192,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
252200,Brooklyn South,1747018.426,5424580.389,252500,Mount Victoria,1749665.221,5426528.048,-999,-999,9,-999,-999,21,9,6,-999,-999,48,48
336800,Ashburton Forks,1473818.566,5150819.874,337000,Ealing-Lowcliffe,1479605.302,5122968.599,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,24,24
220500,Cape Egmont,1675139.233,5648059.627,216700,Kaitake,1681364.206,5661362.044,-999,-999,9,-999,-999,-999,48,-999,-999,-999,60,60
252600,Roseneath ,1750782.157,5427231.078,250700,Pipitea-Kaiwharawhara,1749724.229,5429034.838,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,21,21
